data_amount,para_amount,log_data_amount,log_para_amount,log_bs,width,data,bs,test_acc,train_acc,generalization_gap,test_loss,train_loss,CKA,hessian_e,hessian_t,mode_connectivity,mode_connectivity_peak,test_error,train_error,rfi_width,rfi_data,rfi_inc_temp,rfi_dec_temp,bs_failure,width_vs_batch,data_vs_batch
15000,11420,9.615805480084347,9.343121483210002,3.4657359027997265,2,3,32,58.465999999999994,66.076,7.609999999999999,1.2301478689002991,0.9784171219126383,0.3751233220100403,4.456258521634108,5.838486496647308,-14.523333333333333,-45.22666666666667,41.534000000000006,33.92400000000001,11.638000000000005,1.4720000000000084,0.0,0.0,optimal,width,data
10000,11420,9.210340371976184,9.343121483210002,3.4657359027997265,2,2,32,52.32000000000001,64.85,12.529999999999987,1.5163636310195923,1.0009702240467073,0.32878875732421875,4.336575845455116,5.714632907665616,-18.879999999999995,-48.3,47.67999999999999,35.150000000000006,12.963999999999999,7.617999999999995,3.2719999999999985,1.0219999999999914,small,width,data
5000,11420,8.517193191416238,9.343121483210002,3.4657359027997265,2,1,32,44.352,78.14000000000001,33.78800000000002,2.1644487777709958,0.6216929739284515,0.16867361962795258,4.153700847391736,5.88955888683298,-38.260000000000005,-52.34,55.648,21.859999999999985,18.88000000000001,15.586000000000006,1.1120000000000019,0.0,small,width,data
50000,11420,10.819778284410283,9.343121483210002,3.784189633918261,2,10,44,63.366,65.61760000000001,2.2516000000000105,1.051194616279602,0.9838470865669251,0.4487493932247162,4.664607752430052,6.060074423887607,-7.565999999999995,-37.372,36.634,34.38239999999999,18.092,0.0,0.0,1.0120000000000005,large,width,batch
45000,11420,10.714417768752456,9.343121483210002,3.784189633918261,2,9,44,59.99000000000001,62.12222222222222,2.132222222222211,1.2335681008148192,1.1528709508620367,0.3613247871398926,4.987743895716986,6.026934149787609,5.1044444444444395,-33.13111111111111,40.00999999999999,37.87777777777778,20.748000000000005,3.3759999999999906,0.0,5.373999999999995,large,width,batch
40000,11420,10.596634733096073,9.343121483210002,3.784189633918261,2,8,44,60.760000000000005,63.29949999999999,2.5394999999999825,1.1296593989562989,1.045906929550171,0.395391047000885,4.767028979431108,6.116754974257546,5.904999999999994,-32.485,39.239999999999995,36.70050000000001,19.310000000000002,2.6059999999999945,0.0,2.706000000000003,large,width,batch
35000,11420,10.46310334047155,9.343121483210002,3.784189633918261,2,7,44,60.257999999999996,63.29142857142857,3.0334285714285727,1.1794857159233092,1.084004243213109,0.3314359188079834,4.964732440175928,6.153177722718435,5.832857142857151,-34.3,39.742000000000004,36.70857142857143,18.35199999999999,3.108000000000004,0.0,3.8299999999999983,large,width,batch
30000,11420,10.308952660644293,9.343121483210002,3.784189633918261,2,6,44,62.112,65.97200000000001,3.8600000000000065,1.0984911178779604,0.9775565112622578,0.37755414843559265,4.88369967261985,6.0691134666142625,7.204999999999998,-32.99666666666667,37.888,34.02799999999999,15.074000000000005,1.2539999999999978,0.0,0.9579999999999913,large,width,data
25000,11420,10.126631103850338,9.343121483210002,3.784189633918261,2,5,44,56.89200000000001,60.788,3.8959999999999866,1.3173384959030152,1.1772451018714905,0.27332228422164917,5.058612982882127,6.103462991194063,-7.268000000000001,-37.792,43.10799999999999,39.212,18.783999999999992,6.4739999999999895,2.9439999999999884,3.67199999999999,large,width,data
20000,11420,9.903487552536127,9.343121483210002,3.784189633918261,2,4,44,59.666,65.854,6.188000000000002,1.1874122944641115,0.9776985165023803,0.3591761887073517,4.636709956305031,5.980348316869717,-7.032500000000006,-35.135000000000005,40.334,34.146,13.676000000000002,3.700000000000003,0.33800000000000097,0.0,small,width,data
15000,11420,9.615805480084347,9.343121483210002,3.784189633918261,2,3,44,56.866,66.164,9.298000000000002,1.3147921072006226,0.9798693964385988,0.24067501723766327,4.802823701446777,6.122513831632688,-16.93333333333333,-44.21333333333333,43.134,33.836,14.304000000000002,6.5,1.5999999999999943,0.0,small,width,data
10000,11420,9.210340371976184,9.343121483210002,3.784189633918261,2,2,44,53.342,72.97200000000001,19.63000000000001,1.441653896636963,0.7564578196334839,0.3074387311935425,4.083696861620301,5.817689746356583,-21.04,-45.1,46.658,27.02799999999999,19.789999999999992,10.024000000000001,2.250000000000007,0.0,small,width,data
5000,11420,8.517193191416238,9.343121483210002,3.784189633918261,2,1,44,42.968,79.892,36.92399999999999,2.5122630834960935,0.635792738995552,0.14858880639076233,4.497277798276319,6.162964760398797,-48.62,-61.54,57.032,20.108000000000004,20.319999999999993,20.397999999999996,2.495999999999995,0.0,small,width,data
50000,11420,10.819778284410283,9.343121483210002,4.1588830833596715,2,10,64,63.29,65.8176,2.5275999999999996,1.061807412891388,0.9795563049507141,0.3655180335044861,5.289455600250507,6.332592459792196,-7.475000000000001,-36.338,36.71,34.1824,18.449999999999996,0.0,0.07600000000000051,1.088000000000001,large,width,batch
45000,11420,10.714417768752456,9.343121483210002,4.1588830833596715,2,9,64,59.312,61.963111111111104,2.6511111111111063,1.2109867373085021,1.1219720056088764,0.3371086120605469,5.059758238252249,6.393348635221512,6.173333333333332,-33.120000000000005,40.688,38.036888888888896,22.076000000000008,3.9780000000000015,0.6780000000000115,6.052000000000007,large,width,batch
40000,11420,10.596634733096073,9.343121483210002,4.1588830833596715,2,8,64,62.55,65.48150000000001,2.931500000000014,1.089442483558655,0.9856968652534486,0.37029382586479187,4.986506349112842,6.344513867641763,-10.567500000000003,-38.1225,37.45,34.51849999999999,16.750000000000014,0.740000000000002,0.0,0.916000000000011,large,width,batch
35000,11420,10.46310334047155,9.343121483210002,4.1588830833596715,2,7,64,54.25599999999999,56.906285714285715,2.6502857142857223,1.4541853996276854,1.344664523865836,0.23547117412090302,5.3742315591119345,6.496568612989324,5.897142857142853,-34.308571428571426,45.74400000000001,43.093714285714285,24.240000000000016,9.034000000000006,6.0020000000000024,9.832,large,width,batch
30000,11420,10.308952660644293,9.343121483210002,4.1588830833596715,2,6,64,59.53399999999999,63.93866666666666,4.404666666666671,1.198428788318634,1.0446848046048482,0.3139559030532837,5.376005330674258,6.431249528136536,-10.290000000000006,-37.42,40.46600000000001,36.06133333333334,17.220000000000013,3.7560000000000073,2.57800000000001,3.5360000000000014,large,width,data
25000,11420,10.126631103850338,9.343121483210002,4.1588830833596715,2,5,64,58.596000000000004,64.224,5.628,1.2207573103332519,1.0223629983253477,0.26887649297714233,5.197791522908907,6.33540515495683,-10.752000000000002,-38.16,41.403999999999996,35.775999999999996,17.533999999999992,4.6939999999999955,1.2399999999999949,1.9679999999999964,large,width,data
20000,11420,9.903487552536127,9.343121483210002,4.1588830833596715,2,4,64,55.254,62.605000000000004,7.351000000000006,1.3897329997444152,1.1242351720619201,0.23911234736442566,5.029541180273099,6.224839424720096,-17.4525,-43.9,44.746,37.394999999999996,19.314,8.036000000000001,4.75,3.180000000000007,small,width,data
15000,11420,9.615805480084347,9.343121483210002,4.1588830833596715,2,3,64,56.13399999999999,69.31066666666668,13.176666666666684,1.3392101781845094,0.8825651972579955,0.2478065937757492,4.789736269370883,6.233794527081185,-16.566666666666663,-41.846666666666664,43.86600000000001,30.689333333333323,22.22400000000001,7.156000000000006,2.3320000000000007,0.0,small,width,data
10000,11420,9.210340371976184,9.343121483210002,4.1588830833596715,2,2,64,50.86,72.61999999999999,21.75999999999999,1.6829156944656372,0.768009119052887,0.2530628740787506,4.533651090961819,6.241501222520852,-34.21999999999999,-55.23,49.14,27.38000000000001,22.480000000000004,12.43,4.732000000000006,0.0,small,width,data
5000,11420,8.517193191416238,9.343121483210002,4.1588830833596715,2,1,64,41.612,84.496,42.88399999999999,2.785566614608765,0.4355819317102433,0.14554914832115173,4.457060899803604,6.335658044850715,-46.42,-57.58,58.388,15.504000000000005,20.534,21.677999999999997,3.8519999999999968,0.0,small,width,data
50000,11420,10.819778284410283,9.343121483210002,4.5217885770490405,2,10,92,61.962,64.9508,2.9887999999999977,1.1124415830421448,1.0072904585151672,0.4031924307346344,5.399855807712815,6.644729068782122,-7.679000000000002,-36.248,38.038,35.0492,19.63599999999998,0.0,1.4039999999999964,2.415999999999997,large,width,batch
45000,11420,10.714417768752456,9.343121483210002,4.5217885770490405,2,9,92,60.932,64.39244444444445,3.460444444444448,1.1706468808174133,1.0560083677758112,0.3120918571949005,5.493684096894839,6.764319807713861,-6.4666666666666615,-33.46444444444444,39.068,35.60755555555555,19.665999999999997,1.0300000000000011,0.0,4.432000000000002,large,width,batch
40000,11420,10.596634733096073,9.343121483210002,4.5217885770490405,2,8,92,60.382000000000005,63.790499999999994,3.4084999999999894,1.21280217628479,1.0825436221122742,0.3009686768054962,5.659601493033054,6.847035506218021,-9.169999999999995,-35.709999999999994,39.617999999999995,36.209500000000006,19.388000000000005,1.5799999999999983,2.167999999999992,3.084000000000003,large,width,batch
35000,11420,10.46310334047155,9.343121483210002,4.5217885770490405,2,7,92,64.088,69.04857142857142,4.960571428571427,1.0394283921432497,0.8780914917373657,0.4200170040130615,5.110792292468341,6.6171188315228235,-7.368571428571435,-34.85714285714286,35.912000000000006,30.95142857142858,15.584000000000003,0.0,0.0,0.0,optimal,width,optimal
30000,11420,10.308952660644293,9.343121483210002,4.5217885770490405,2,6,92,61.602,67.42333333333333,5.821333333333335,1.1319613375854494,0.9292322657903036,0.34589987993240356,5.243208755441226,6.520995457562702,-9.565000000000005,-35.60666666666667,38.398,32.57666666666667,16.528,2.485999999999997,0.5100000000000051,1.4679999999999964,large,width,data
25000,11420,10.126631103850338,9.343121483210002,4.5217885770490405,2,5,92,58.862,65.436,6.574000000000005,1.2526610163116454,1.0050082852859497,0.27651774883270264,5.238316889016727,6.673128600468759,-11.972000000000001,-36.56,41.138,34.56399999999999,20.394,5.225999999999992,0.9739999999999966,1.7019999999999982,large,width,data
20000,11420,9.903487552536127,9.343121483210002,4.5217885770490405,2,4,92,58.434000000000005,68.032,9.597999999999992,1.275744049987793,0.9137712682151793,0.2515034079551697,5.070469257990029,6.625883664561228,-18.22,-42.53,41.565999999999995,31.968000000000004,22.148000000000003,5.653999999999989,1.5699999999999932,0.0,small,width,data
15000,11420,9.615805480084347,9.343121483210002,4.5217885770490405,2,3,92,54.706,69.47466666666666,14.768666666666661,1.4924263912582396,0.8725093445014954,0.24302735924720764,5.073779974339433,6.6318186576032865,-28.949999999999996,-50.82,45.294,30.525333333333336,22.628,9.38199999999999,3.759999999999991,0.0,small,width,data
10000,11420,9.210340371976184,9.343121483210002,4.5217885770490405,2,2,92,49.004000000000005,74.066,25.061999999999998,1.9892340592193605,0.7360056599998475,0.2007542848587036,4.867554885286603,6.668735885975347,-33.79,-50.29,50.995999999999995,25.933999999999997,22.756,15.083999999999989,6.588000000000001,0.0,small,width,data
5000,11420,8.517193191416238,9.343121483210002,4.5217885770490405,2,1,92,40.986000000000004,90.292,49.306,3.138777716369629,0.272755363855958,0.14442814886569977,4.684104923944977,6.628654356057407,-51.06,-55.48,59.013999999999996,9.707999999999998,20.389999999999993,23.10199999999999,4.477999999999994,0.009999999999990905,small,width,data
50000,11420,10.819778284410283,9.343121483210002,4.852030263919617,2,10,128,62.58200000000001,66.0892,3.5071999999999974,1.092568904914856,0.9695479034881591,0.32962852716445923,5.507983801597722,6.780003045133271,-11.767000000000003,-36.968,37.41799999999999,33.910799999999995,19.87599999999999,0.0,0.7839999999999918,1.7959999999999923,large,width,batch
45000,11420,10.714417768752456,9.343121483210002,4.852030263919617,2,9,128,65.364,69.7128888888889,4.348888888888894,1.0142495813560486,0.864033265147739,0.394642174243927,5.307328962261566,6.81377104879405,-6.490000000000002,-32.81777777777778,34.635999999999996,30.287111111111102,16.431999999999988,0.0,0.0,0.0,optimal,width,optimal
40000,11420,10.596634733096073,9.343121483210002,4.852030263919617,2,8,128,61.339999999999996,65.19399999999999,3.853999999999992,1.157994447593689,1.0085013954353332,0.31730952858924866,5.598403184860191,6.881246672833069,-13.213749999999997,-39.055,38.660000000000004,34.80600000000001,19.878000000000007,4.024000000000008,1.2100000000000009,2.126000000000012,large,width,data
35000,11420,10.46310334047155,9.343121483210002,4.852030263919617,2,7,128,59.928,65.02742857142857,5.099428571428575,1.200347862892151,1.0099210187721253,0.3375139832496643,5.457685660052598,6.8386087544900755,-7.848571428571425,-33.614285714285714,40.072,34.97257142857143,26.575999999999993,5.436000000000007,4.159999999999997,3.3939999999999912,small,width,data
30000,11420,10.308952660644293,9.343121483210002,4.852030263919617,2,6,128,63.06999999999999,69.79666666666667,6.726666666666674,1.111569379901886,0.8604357690747578,0.38202473521232605,5.495650951528287,6.971641369327652,-9.916666666666657,-35.06999999999999,36.93000000000001,30.203333333333333,21.976000000000013,2.294000000000011,0.0,0.0,optimal,width,data
25000,11420,10.126631103850338,9.343121483210002,4.852030263919617,2,5,128,60.2,70.1504,9.950400000000002,1.1761110057067872,0.8353315108947754,0.32531771063804626,5.368108173993931,6.850423982343035,-14.456000000000003,-38.456,39.8,29.849599999999995,22.60600000000001,5.1640000000000015,0.0,0.3639999999999972,large,width,data
20000,11420,9.903487552536127,9.343121483210002,4.852030263919617,2,4,128,55.30800000000001,66.181,10.87299999999999,1.471263584442139,1.0152407627487183,0.268682062625885,5.544409215144601,6.891330338112113,-15.767499999999998,-38.6,44.69199999999999,33.819,24.84599999999999,10.055999999999997,4.695999999999991,1.0600000000000023,small,width,data
15000,11420,9.615805480084347,9.343121483210002,4.852030263919617,2,3,128,52.616,71.03599999999999,18.419999999999987,1.6109969313812253,0.8302566281509399,0.23498888313770294,5.197565288518771,6.9451415748577645,-19.609999999999992,-40.526666666666664,47.384,28.964000000000013,24.688000000000002,12.748000000000005,5.849999999999994,0.0759999999999934,small,width,data
10000,11420,9.210340371976184,9.343121483210002,4.852030263919617,2,2,128,46.944,71.524,24.58,2.2108316236114502,0.8647290961074828,0.14646655321121216,5.245246740017475,6.980531610919775,-34.115,-48.2,53.056,28.476,23.66000000000001,18.42,8.648000000000003,1.9779999999999873,small,width,data
5000,11420,8.517193191416238,9.343121483210002,4.852030263919617,2,1,128,40.995999999999995,91.248,50.25200000000001,2.924587059555054,0.25345148919105526,0.12698982656002045,4.638502749526775,6.532609135137438,-48.93,-53.54,59.004000000000005,8.751999999999995,19.159999999999997,24.36800000000001,4.4680000000000035,0.0,small,width,data
50000,11420,10.819778284410283,9.343121483210002,5.19295685089021,2,10,180,55.331999999999994,58.6288,3.2968000000000046,1.45962977684021,1.3227532851867676,0.22073884308338165,6.114165422329541,7.233430158215283,-16.467000000000006,-41.904,44.668000000000006,41.3712,29.988000000000014,0.0,8.034000000000006,9.046000000000006,large,width,batch
45000,11420,10.714417768752456,9.343121483210002,5.19295685089021,2,9,180,59.04,62.967555555555556,3.927555555555557,1.2387550267219543,1.0822851403024463,0.23626761138439178,5.785056957937866,7.2510268517634255,-9.532222222222224,-34.355555555555554,40.96,37.032444444444444,27.73000000000001,0.0,6.324000000000005,3.518000000000008,small,width,batch
40000,11420,10.596634733096073,9.343121483210002,5.19295685089021,2,8,180,63.46600000000001,69.29749999999999,5.831499999999977,1.0850935769462584,0.8856892218399048,0.32589486241340637,5.886101369635632,7.04521067292427,-7.738749999999996,-32.489999999999995,36.53399999999999,30.702500000000015,22.689999999999984,0.0,0.0,0.0,optimal,width,optimal
35000,11420,10.46310334047155,9.343121483210002,5.19295685089021,2,7,180,63.32199999999999,70.11428571428571,6.792285714285725,1.0890888264083862,0.8526655082212177,0.3220783472061157,5.728490231790176,7.101916795720777,-15.091428571428573,-38.69714285714286,36.67800000000001,29.885714285714286,21.406000000000006,0.14400000000001967,0.7660000000000053,0.0,small,width,batch
30000,11420,10.308952660644293,9.343121483210002,5.19295685089021,2,6,180,61.403999999999996,69.74533333333333,8.341333333333338,1.1724147123336792,0.8646510157140096,0.30578678846359253,5.61414694113583,7.0865455717400545,-13.881666666666668,-37.63666666666666,38.596000000000004,30.254666666666665,22.075999999999993,2.062000000000012,1.6659999999999968,0.0,small,width,data
25000,11420,10.126631103850338,9.343121483210002,5.19295685089021,2,5,180,60.564,71.2848,10.720800000000004,1.2125123652648926,0.8081414958000183,0.29725295305252075,5.602796970745285,7.094498903717764,-17.088,-38.796,39.436,28.715199999999996,20.987999999999992,2.902000000000008,0.0,0.0,optimal,width,data
20000,11420,9.903487552536127,9.343121483210002,5.19295685089021,2,4,180,56.36800000000001,71.25,14.88199999999999,1.3910711709594727,0.812496512851715,0.23435696959495544,5.5021965531474715,7.055035076418624,-18.42,-39.82,43.63199999999999,28.75,22.667999999999992,7.097999999999999,3.6359999999999886,0.0,small,width,data
15000,11420,9.615805480084347,9.343121483210002,5.19295685089021,2,3,180,52.69199999999999,73.252,20.560000000000002,1.7178646112442018,0.7613178992462158,0.19462354481220245,5.352468746938738,7.137362887806432,-28.71666666666667,-47.52,47.30800000000001,26.748000000000005,22.727999999999994,10.774000000000015,5.774000000000001,0.0,small,width,data
10000,11420,9.210340371976184,9.343121483210002,5.19295685089021,2,2,180,44.638,77.394,32.75600000000001,2.499027786331177,0.6352246588134766,0.15727803111076355,5.205288910853881,7.221643155393132,-46.915,-58.82,55.362,22.605999999999995,25.612000000000002,18.82800000000001,10.954000000000008,4.283999999999992,small,width,data
5000,11420,8.517193191416238,9.343121483210002,5.19295685089021,2,1,180,38.516000000000005,92.656,54.14,3.7800203272247317,0.20916312556743621,0.10632822662591934,5.120981593086687,7.1912855635484885,-52.51,-55.4,61.483999999999995,7.343999999999994,21.593999999999994,24.950000000000003,6.947999999999993,0.0,small,width,data
50000,11420,10.819778284410283,9.343121483210002,5.545177444479562,2,10,256,64.378,68.9348,4.5567999999999955,1.0590710766983031,0.8979895037956238,0.3897125720977783,6.040284312890063,7.432479201721674,-14.959000000000003,-38.442,35.622,31.065200000000004,23.39,0.0,0.0,0.0,optimal,width,optimal
45000,11420,10.714417768752456,9.343121483210002,5.545177444479562,2,9,256,62.55800000000001,67.94888888888889,5.390888888888881,1.1367037310409547,0.9415681868065727,0.31030866503715515,6.03605272190957,7.44319821755497,-13.963333333333331,-38.66,37.44199999999999,32.05111111111111,24.328000000000003,1.8199999999999932,2.8059999999999974,0.0,small,width,batch
40000,11420,10.596634733096073,9.343121483210002,5.545177444479562,2,8,256,61.27,66.9245,5.654499999999992,1.1721145485687257,0.9543200242233276,0.30474942922592163,6.180056862754567,7.466348234591748,-14.222500000000004,-38.5075,38.73,33.075500000000005,24.05399999999998,3.107999999999997,2.196000000000005,1.9079999999999941,small,width,data
